Sample,True_Comp,1,2,3,4,5
SRM688,48.35,44.523417026566598,45.520332219405894,44.980525359974173,44.517054850233571,44.60080690617049
SRM688,48.35,41.854739501463428,42.044304050987314,46.550922284236414,46.940617160477878,46.46431550961843
SRM688,48.35,42.967409555776655,43.437750617086031,44.976363013359688,44.847714879445164,44.989589869948958
SRM688,48.35,41.633807434829912,41.94430448803439,43.185814141952818,43.237473071421988,43.157404472406363
SRM688,48.35,42.239694218590152,42.703704119580486,44.705702041056568,45.258739239281823,44.313246487307978
SRM88B,1.13,26.538725685243168,10.050293749038609,14.196957436160758,9.7696977053520229,8.6877585054573814
SRM88B,1.13,25.481761791554185,8.8521424183334219,13.494557223557941,8.8443216191763057,7.5515181347942288
SRM88B,1.13,25.945573397213565,9.5851740153055971,14.526471548338655,10.224752238172137,8.9744588039221114
SRM88B,1.13,25.80508437872896,8.9219178079650945,13.556909157483311,8.9535327308864865,7.7185940077796076
SRM88B,1.13,27.841520388938839,11.452663469192444,14.872296039078471,9.9539407303220528,8.9091964862827169
SRM98A,48.94,67.160589872733055,66.230945986073294,68.147572644206235,64.310927819456865,61.556456168091145
SRM98A,48.94,67.981565699231112,67.296648088886712,69.801250497690162,64.062363679303871,60.951098776791923
SRM98A,48.94,67.811455260220683,67.482482902389393,70.630269585476384,67.087881598971222,64.398681757541894
SRM98A,48.94,67.493132832176343,66.789572600147864,68.437242299594601,64.402410116684891,61.651092362609255
SRM98A,48.94,65.954327575968023,64.352983594151652,66.33033483841443,62.769343652889297,59.980569693496108
SWY1,62.9,60.581962224978007,67.003905204386768,79.594911009656698,76.99278496059452,75.169556607431574
SWY1,62.9,58.983571971294609,65.6795013756971,78.952683179166641,76.946465025969133,75.266650880035883
SWY1,62.9,62.143623475309894,68.320873047447449,82.347984076801026,79.586336521008917,77.65132916358499
SWY1,62.9,59.872841005625816,66.050843144591582,79.47727311622279,77.165651286350425,75.344410741188824
SWY1,62.9,61.963094538086779,68.587760456072871,82.089946263529441,79.757366985496873,77.823478290010527
TROND,70.87,55.954598362804774,71.619056016567342,76.376266832967218,71.624577497162065,71.634309605221645
TROND,70.87,56.764916116743933,72.261224015957453,78.223601377595088,73.225277692574721,72.850867310161732
