Sample,Spectrum,Fold,True_Comp,1,2,3,4,5,6,7,8,9,10
BEN,3,4,13.15,6.6851521649038972,7.4522024512097786,8.506026192631424,8.7128012721853203,8.1222250401945484,9.1203751383434586,8.7351334692800577,8.1834831948367981,8.3622515591001232,8.2084176060869609
BEN,4,4,13.15,8.1440618147895911,9.0464741697870572,10.11959821531925,10.296251821033263,9.9273794856294639,10.828976583801836,10.460945049695265,10.08823324300144,10.306948127423009,9.9633207319325123
BEN,5,4,13.15,7.5961805669677265,8.2121878022409867,9.2769745209490857,9.3185629764509752,9.0140729196049456,9.9471516340195141,9.5739742229081433,9.1324938656500709,9.4165846734899965,9.2449075173342266
BHVO2,1,4,7.23,5.3547169309361067,5.160509996491947,6.0043897243195694,5.899167577384917,5.5196372118563808,6.2203385811140848,5.8008954248607658,5.4461194573055387,5.9224901848972564,5.320890578594069
BHVO2,2,4,7.23,5.4042476097677783,5.3175170771545215,6.1787321424633248,5.9035583165567935,5.5071430620322745,6.1706612226948394,5.6544726022428566,5.2905503395208946,5.7580386224198197,5.2568569689638824
BHVO2,3,4,7.23,6.2409773326421609,6.011857341149307,6.8010866143884101,6.4898205570437648,5.8786160442308777,6.3319708539748598,5.7655503742526806,5.4179146292760283,5.8650024588411593,5.1729664368402899
BHVO2,4,4,7.23,5.3605702534336714,5.2105291398577114,6.0453633379147043,5.8296357974237996,5.3308751721405825,5.8910401804547998,5.3945767940609093,4.9527781016929717,5.3803301944029807,4.7828577671666404
BHVO2,5,4,7.23,5.3147425977960037,5.0949869191326345,5.9638379649382269,5.9758743527325535,5.4387371547151702,6.0659676394883748,5.5989787705399738,5.2104020993587463,5.6870815199739049,5.095713085213406
BIR1A,1,4,9.7,9.4362789120131758,8.1643389604674699,8.974748575601069,8.4684922795238133,9.0509361899823162,8.9913804870563787,8.3711305319024731,8.1116019947969953,8.0547051938207979,7.5107018960401009
BIR1A,2,4,9.7,10.21975767810472,8.7619009999268425,9.5649245739147499,8.9042697020769523,9.802679465286829,9.7527815308789059,9.1803202876340944,8.982226893752788,9.0509943522794689,8.7231011957889439
BIR1A,3,4,9.7,9.9109841378507006,9.2663085567378616,10.052257156844064,9.8696010242265046,10.531034916586002,10.690603906505572,10.098203906026614,9.8880469333328591,9.8700383129887825,9.3868183806878207
BIR1A,4,4,9.7,11.423166028615789,11.800475287060221,12.393648933997817,12.601790638256229,13.654805522569484,14.01573503512712,13.418249506743171,13.407834037803548,13.419445074161048,13.209155684055883
BIR1A,5,4,9.7,11.344024784996408,10.394175566132663,11.381028391443998,11.006199641942498,11.584587117294571,11.410735982893762,10.742759314363958,10.704407013680646,10.7606368002418,10.311149544777496
BK2,1,3,2.82,6.6809802504126363,8.8016733312992805,8.667907204751069,8.6701314127026823,8.4422950929401939,9.2522085720326501,8.8358945660757033,8.7951647374337192,8.9745197572494,8.0638503806424193
BK2,2,3,2.82,-0.16489670013323909,2.0562232067899391,2.9186721453242686,4.885929398533114,3.3020725054979021,5.2177820220091196,5.4747616215197237,4.5838535001757368,5.5135073810007036,4.8568518812179526
BK2,3,3,2.82,2.6416588788994431,0.98157492705233684,1.5920816499038426,2.4252772987301801,3.7781361491751517,3.0321439984022232,2.5923586680310073,2.2533537823246559,2.5729220315114798,2.6303996425130296
BK2,4,3,2.82,6.9864614830466287,8.5422209643484628,8.1845228844283167,7.9439312934249617,7.2660537289171643,7.9235394786004925,7.6113857024043501,7.4038498777207131,7.661017293969417,6.944281810208123
BK2,5,3,2.82,6.0983630417888746,7.0351107002838074,6.8635496673987717,6.8780943343834533,6.4202618890805878,7.1489646673129181,6.8434201448480838,6.5275584704598124,6.823992511057015,6.2932202621350299
BT2,1,4,6.42,11.00656992841763,11.263446846856938,11.563350410889557,11.054164265001047,12.902260175593836,12.958390590979951,12.305926707760619,12.313199825400169,12.255264685308184,12.202000889396368
BT2,2,4,6.42,9.0668348002453296,8.0631013557364035,8.5570171463012628,7.8464076862408518,8.3660118324111572,8.2655621639010626,7.6093509696171555,7.0703128400836253,7.1408856887368284,6.7529060767629634
BT2,3,4,6.42,9.1418149403074462,7.9148267321702157,8.3440407403827361,7.8447936281143242,8.4898716332759214,8.2657305313877352,7.545927212828536,7.0156550827234305,6.9480984472767169,6.6667662897619309
BT2,4,4,6.42,11.486005029762575,11.831930720310343,12.192122328451301,12.364945205965133,13.217178995862952,13.347106197317942,12.64239091658623,12.413600614846482,12.333349846112663,12.13344548776019
BT2,5,4,6.42,8.3342953396636155,7.0135907130276749,7.6850742567902284,7.2964150738064886,7.5612731690430159,7.4488207849726322,6.7655014202292296,6.1777461141884142,6.1771796094448348,5.746385750440318
CADILLAC,1,1,0.21,-4.8530320768530562,-5.7330958235804026,-5.5203120939269859,-1.2865094900520857,1.1319884003142167,-0.079557148446443904,-0.029372268887922104,-0.47136373982677604,-0.38914143119174227,0.30768478712017355
CADILLAC,2,1,0.21,-2.7031553268892772,-3.5183389597162691,-3.098538553402701,-0.81596293952037069,1.1634436333507119,0.36901410160106973,0.0098848016435972852,-0.15074340347447635,0.14761948908733746,0.48611351671687242
CADILLAC,3,1,0.21,-3.6367559163682515,-4.2551820566092964,-3.9318370487655798,-0.74960035954300608,1.1415391995603974,0.12268087044912335,-0.065142357108763704,-0.2066995140419241,0.014559155070751117,0.40930912929034147
CADILLAC,4,1,0.21,-4.8079198832328025,-5.0895127223389096,-4.7249922225078151,-0.26149369706913461,1.2946912115196758,-0.18588174440629501,-0.2846148716480279,-0.32930350308105716,-0.04008427846756657,0.39310438765018763
CADILLAC,5,1,0.21,-2.7105321260212172,-3.3009216823898555,-2.9481516019267406,-0.61487489325674893,1.1749935494211354,0.23738319702487409,-0.05795495497711034,-0.22568440671919632,-0.039138563094955003,0.50126177700953622
DH4909,1,6,56.14,33.053178967870608,38.376990526916614,38.51264565643686,44.5183409793013,48.820480848418342,50.479752524451527,51.837386041134003,52.922517863045755,53.569927882910761,54.296324773170603
DH4909,2,6,56.14,31.403713249691076,36.142093889971314,35.892185288489465,40.613973267470456,42.76633315517202,43.27105699807781,44.039527999392448,44.596348631015431,44.809781796521371,44.949982597855559
DH4909,3,6,56.14,31.603058114780254,36.576877877995727,36.4583662550382,41.645380156931793,44.799626466265451,45.88154292297834,46.873971480952086,47.720348086635639,48.110882215740183,48.280735372441789
DH4909,4,6,56.14,31.987034277757203,37.149299323710949,37.269559622064605,42.98760244203018,46.961819838202061,48.436409377288882,49.652418853071566,50.658390073196941,51.214413850730125,51.833934318437514
DH4909,5,6,56.14,32.787391554943248,37.757841081300143,37.641076382559753,42.876096965656956,46.48447142368363,47.758648738526738,48.92439332941013,49.870165215796057,50.388118411958246,50.816252027355674
DH4912,1,1,49.18,31.164444003631317,36.756506989085061,36.8244825174732,43.416911616659164,47.569176472535794,49.182353402961212,50.698415387334613,51.905528107844226,52.472332583980545,52.977759575527543
DH4912,2,1,49.18,28.449293755450654,34.102002343022782,34.203230269619695,39.388966866652865,43.133836017335717,44.330164952741839,45.822080865348703,46.742224329105696,47.228464936572507,47.713927432836414
DH4912,3,1,49.18,31.198757617382697,36.608289461908797,36.578330979051302,42.695825259403463,46.288657072451066,47.618622406673921,48.969007475254053,49.998890603798841,50.465939792538549,50.896568985472001
DH4912,4,1,49.18,31.341755997358021,36.903500104310041,36.987347526675578,43.482151698246717,47.577044022248515,49.145594060300006,50.620533124951635,51.785317722115565,52.365041721321319,52.947092177449655
DH4912,5,1,49.18,31.52371975617314,37.243674538037453,37.3913280237131,44.216175584717973,48.685182050396435,50.443104278233037,52.002977021938563,53.250093342014004,53.857831388951325,54.39233126168682
GBW07103,1,4,0.42,-1.3640295202193791,-2.7455361331470387,-2.4533218758198876,-0.35341946040125372,1.3609517729230558,0.40787567549944015,0.23843394651446737,0.075966984150010575,0.35463621236789322,0.48753288373597625
GBW07103,2,4,0.42,-1.8282989359268162,-3.4106827578910419,-3.0151048657047834,-0.24316781182719271,1.350567752873514,0.2187875391883729,0.15014908401903515,-0.044685253607810616,0.32139711060073495,0.2544607776741401
GBW07103,3,4,0.42,-1.766451524713041,-3.3843319075074962,-3.0115500745516659,-0.3602307463354375,1.2936417780777902,0.12484946836830524,-0.009513712182673828,-0.15765988793626384,0.24192648799488659,0.34171032226207831
GBW07103,4,4,0.42,-2.00677122560072,-3.5688771032414941,-3.2380585473282659,-0.47534055126601693,1.0686080468800312,0.12130216201194344,0.134663750107757,-0.17771003607546998,0.24274047528537679,0.064825978466621414
GBW07103,5,4,0.42,-2.0983747354004514,-2.6654077455248419,-2.3949134634890346,-0.20274547703694878,1.2605408774193898,0.40435295324566312,0.19052733742912231,0.37006011531982708,0.73563239017118276,0.60262475432206575
GBW07104,1,4,1.72,3.6483695029372751,1.9647583005040188,2.4769873726160259,2.2603871911839311,3.5689864715676536,2.9654444700092721,2.4771839261139919,2.0026828268379488,2.0623646380195537,2.4050978095903761
GBW07104,2,4,1.72,2.6090702375665642,1.1555416905144416,1.7826018432067832,2.6090264375047485,3.7529366881273183,3.0606409646920811,2.7410523281701527,2.2738081877714325,2.3347524445695655,2.9328620633105906
GBW07104,3,4,1.72,2.4727941869410968,0.96895334392107069,1.5474418464218385,2.0500213917327739,3.0974935069927576,2.6166280488978577,2.3144203758501374,1.6957357066896148,1.7726571064741989,2.5184979150897249
GBW07104,4,4,1.72,3.8879994636348547,1.9923241096547812,2.5310738029525135,2.4035651746573587,3.7175467324366522,3.0853956340391675,2.6044481334314402,2.1658581715081966,2.2603797975625128,2.3004853566824282
GBW07104,5,4,1.72,3.4236821047981394,1.417756292043479,1.9950191218810027,1.9875888831246469,3.3356583743270969,2.5763553185521104,2.0747250801154746,1.6695411973376362,1.7980132993381717,1.9272451127552919
GBW07108,1,7,5.19,8.0121314048717984,4.6958194893167704,7.0459429479601212,5.1931078102813037,4.0012366019069709,3.8184295790113705,4.0242893250441103,4.4601182359809828,4.0936680161950054,3.7336390430998576
GBW07108,2,7,5.19,7.6485147861457694,4.3459527789305668,6.7266114025990476,4.8454725562479339,3.8247943451605333,3.6256086298608254,3.8684761401750225,4.3039026935124429,4.0402454490977453,3.8023251818836346
GBW07108,3,7,5.19,8.1519664713551521,4.65895889229507,7.1714916706993836,5.1502035321507087,3.8487430975453094,3.5593488846942356,3.7852315407555057,4.2269041890750207,3.8261172118040307,3.4495373308992008
GBW07108,4,7,5.19,7.7761730881684574,4.4715650501565181,6.7644828626747646,4.766159906311362,3.8423705861800004,3.6003935445529573,3.7536158877774004,4.1612688982178812,3.9213337392036767,3.5821711818933633
GBW07108,5,7,5.19,8.4371191453001497,5.0538374397240196,7.4914167275248813,5.632529478909678,4.2714847047626581,4.0054513002485503,4.2083323809483835,4.6378142946131939,4.2506207151549074,3.9747391584638594
GBW07110,1,7,0.84,-0.53734795382101908,-2.137800034010537,-2.0377610253550502,-0.8705069436561379,0.72113894447997184,0.21720512439527706,0.0825190812376011,-0.21602304314478005,0.21280605027363109,0.43360133526277256
GBW07110,2,7,0.84,-0.72276321259966192,-1.9197109677511754,-1.7848295041071411,-0.98956256603386983,0.42034942073198867,0.40068383299887422,0.15140049761871488,-0.03063571794462483,0.41318327077852945,0.55173892733386909
GBW07110,3,7,0.84,-0.6083018331316179,-2.3652677263834097,-2.1151848829256288,-0.80327103925597321,0.89099304697284154,0.39010797623837856,0.24657264454001293,0.046793653760683895,0.58916700973853731,0.69940894221927019
GBW07110,4,7,0.84,-1.0588854096380427,-2.6582689672852045,-2.4845892369365759,-1.4599394522504285,0.51938016641221996,0.22536175625654131,0.14839484340461162,-0.016227359945897746,0.49536553352374435,0.8803689216786128
GBW07110,5,7,0.84,-1.7178942854668033,-2.8321421449212636,-2.4445583069378483,-1.7244934768761055,0.28555203508567573,0.35845628982680822,0.22520158506297605,0.13528686105085619,0.72387272854687934,1.0375105415965735
GBW07113,1,3,0.16,-4.955346439741831,-5.3806194370704752,-5.2063510828615911,-1.8331623955075429,-0.073147386218709087,-0.85327480093647168,-0.81289942485576283,-0.70430437602876417,-0.32785142739610151,-0.072645483637820973
GBW07113,2,3,0.16,-4.9385537420642507,-5.5027180284058694,-5.3784201140833137,-1.8800662740293728,-0.16323597430075676,-1.0162193955339767,-0.96986370457683702,-0.8436967360358798,-0.46326989493080006,-0.21154413522477
GBW07113,3,3,0.16,-5.276761657881913,-5.6060202849021081,-5.5234296107219478,-1.7008324536452086,-0.09721601886882425,-1.0273797804736819,-0.9232932300292136,-0.76717716622076093,-0.39501304723539565,-0.060360547890685012
GBW07113,4,3,0.16,-4.7999491871419586,-5.1617673504794492,-5.0757820488788106,-1.7653671848698327,-0.099517156868122569,-0.90858675433189884,-0.88525375212233648,-0.71597407690834824,-0.36579939669775641,-0.060979793117360792
GBW07113,5,3,0.16,-5.0327951379859783,-5.6690967373472976,-5.5150225183317652,-1.9295462778696928,-0.11958659759055035,-0.98881651606249399,-0.89117512513625563,-0.79193646761541636,-0.35415556345891641,0.059659847116121156
GBW07114,1,3,21.64,18.230360830173325,18.109313570187137,20.584619085136666,22.275341500809073,22.753718713005433,23.20088055796106,24.185315216043634,24.389859697052675,23.744607480678518,23.375488779989144
GBW07114,2,3,21.64,19.294167565982683,18.861606688555572,21.311021670145131,22.550775705501795,22.697304503335481,22.888884312382221,23.688176963906365,23.795934282896283,23.094828734235563,22.487275024914748
GBW07114,3,3,21.64,19.213540886050673,18.782327305812437,21.257267473943759,22.525137482435678,22.693329122486077,22.891232752310511,23.697432130993182,23.811252274257768,23.113388520611807,22.520692977447801
GBW07114,4,3,21.64,19.414645983578474,19.01421731790786,21.539692717626259,22.948920790583692,23.130706963695694,23.404249976439456,24.266119929299222,24.478306575404357,23.827472838335176,23.357597283745854
GBW07114,5,3,21.64,19.205945422461031,18.775197438380811,21.249724532569406,22.574727217427693,22.73885400054877,22.944279596525238,23.760896317699327,23.873058993005266,23.163177355149852,22.532820977120984
GBW07216A,1,3,17.88,16.351655785945809,15.313667131431295,17.737307738306985,17.86093770619425,17.402966372615523,17.389039455130458,17.959264911396875,18.009917234769922,17.210763093062756,16.486641512331317
GBW07216A,2,3,17.88,16.827663588175088,16.024604891438997,18.541116222699312,19.036983447236548,18.670385865920352,18.794598528590321,19.484790756630659,19.647666379888193,18.831188931083911,18.152229505749872
GBW07216A,3,3,17.88,16.821572228596075,15.917463664203332,18.424018264304781,18.857652406221234,18.444441862213882,18.505423988521414,19.153094371661609,19.267934419450693,18.443709677087632,17.740865170378378
GBW07216A,4,3,17.88,15.48767852422079,15.235721027187452,17.740472623038453,18.843809172249841,17.947160860766541,18.022194448824681,18.819832130621336,18.934492799989577,18.129424261301118,18.267580203716978
GBW07216A,5,3,17.88,16.589391622729437,15.64448174184729,18.125092074979896,18.437588330852911,18.177922210297712,18.26308008213956,18.879700602040678,18.995042916252075,18.196786327062064,17.453397400694548
GBW07217A,1,5,20.91,19.727853515140417,18.801996283911095,21.165563182673225,21.584911848691583,21.792600202749647,21.81197082893652,22.397510491638922,22.356954692306363,21.526683488749732,20.100629373404637
GBW07217A,2,5,20.91,16.912844457108264,16.341682333631297,18.647941618844282,19.455056985292021,19.908047279980067,20.090188410213894,20.755945060031319,20.730171835893664,20.033119553998763,19.19269734898571
GBW07217A,3,5,20.91,12.549002180075503,13.776273378069693,16.097254132109796,18.843255371993319,17.834182100555878,18.123981554547285,19.30919290013922,19.190781354147198,18.20241733129685,19.330115131127044
GBW07217A,4,5,20.91,20.444153313161234,19.768795081359659,22.030822472235471,22.626135605975353,22.962598263237901,23.045391281474245,23.666016951189896,23.584110353753221,22.689118677363879,20.934519943545922
GBW07217A,5,5,20.91,17.25574184647062,16.579529292242938,18.833143153084372,19.632066870532487,20.12522809338849,20.276704313906635,20.931710144119808,20.82781432630642,20.091861837871274,19.043572382416606
GBW07305,1,6,0.98,1.2476888937204524,-0.34735990310405107,0.075195575851350505,-0.64364198564600006,0.71236412680973427,0.93817555005306863,0.86115947696672146,1.0125893123467242,1.6374926300149983,1.5520904001988982
GBW07305,2,6,0.98,1.2664440137841511,-0.4533561606530041,0.039112994225835251,-0.78106539801664798,0.57847912229304432,0.85153235434571695,0.72847353311943586,0.88191737716456142,1.5414432669949907,1.4271050643835408
GBW07305,3,6,0.98,0.98153961503821341,-0.47088367512100238,0.084613593018234567,-0.56634925781681744,0.52493645176859349,0.97477801498380767,0.9586529870407392,1.0230243823256981,1.7381266880505186,1.5655036320696945
GBW07305,4,6,0.98,1.2539397658920675,-0.35580365613988008,0.15005484140134229,-0.72294341077567736,0.59881088359038381,0.79314752638525876,0.6443416389051837,0.82288949676746137,1.444205146034145,1.3328626926052336
GBW07305,5,6,0.98,1.2477101138521349,-0.34222093209156146,0.085582282943158283,-0.84121974566875757,0.55484816460846575,0.83532664444838689,0.72213182487382443,0.91070356653184215,1.5496145717095993,1.4707163932657683
GBW07306,1,4,3.0,5.7762828916265381,4.4406159516096944,4.5280770189985313,4.1371269379980369,4.9832262885531113,4.4009716639450014,3.9767179066211149,3.6689894558389895,3.8811546059385562,3.6438735538021803
GBW07306,2,4,3.0,5.1396453528305557,4.3442604496452244,4.5361465738157492,3.738313711279694,4.7728823586319624,4.4582650765784306,3.980891104214165,3.7216888726576558,3.8478978681467328,3.7382454795898914
GBW07306,3,4,3.0,5.7644886323824975,4.276504976451438,4.4829903129440858,4.2240664550576046,5.0695895908702031,4.6907779451825711,4.3448005761505604,3.8922199605512331,4.1351714627360767,3.9347377148509231
GBW07306,4,4,3.0,4.9450167723511091,3.6708778403441027,3.746394140838281,3.8531232589377407,4.5944229851214953,3.8169134916331631,3.4579677557042565,3.1082435973113158,3.3265586370349927,3.3418352655404453
GBW07306,5,4,3.0,5.8188496786117794,4.5888572363263913,4.6506244085906987,4.5640808127109258,5.1812435091677242,4.3628676588671462,3.9397801167713062,3.5640231882907605,3.6811215708495073,3.3327577184331969
GBW07311,1,7,0.62,-1.0176813528944431,-1.088952334366736,-1.5174187535545816,0.16200979906856539,0.27687038877439907,-0.58728904527199521,-0.59876112693922146,-0.15704736490033433,0.43414355317183606,0.18033474503639901
GBW07311,2,7,0.62,-1.2554760108714724,-1.5583482775202908,-1.9264636927159993,-0.13701757170912998,0.45419706465453746,-0.60948082351430521,-0.64037475153928547,-0.068512002908256875,0.49725965424530605,0.33472740592778383
GBW07311,3,7,0.62,-0.65778452225585671,-0.8446545550098703,-1.4122135488458865,-0.62692997924324789,0.19883996308301555,-0.41776122778996161,-0.28688154989621761,0.099519292510086288,0.53092609060272311,0.54026453438866451
GBW07311,4,7,0.62,-1.447414064357984,-1.546836390743394,-1.9887338999052497,-0.24654846599144875,0.31583661629319693,-0.53133643795985108,-0.39336005191601409,0.12295396239654366,0.69730474965207989,0.90702240444567606
GBW07311,5,7,0.62,-1.5964439434175528,-1.4169152284798585,-1.8589161016015803,0.25423399785551126,0.57279626451528109,-0.42052460116010693,-0.21792271423439402,0.27085312355155189,0.71860493006977721,0.46446925609872736
GBW07312,1,4,0.47,-2.0799505330070662,-2.7404417389694018,-2.6934101793584224,-1.9284207606615942,-0.24748673872821492,-0.78544318481481046,-1.0579623605623283,-0.25963521308590121,0.47390534483603819,0.92615703981623332
GBW07312,2,4,0.47,-2.0079275177000842,-2.7345470775597676,-2.7496262445183559,-1.6998409202413391,-0.24771483487909229,-0.86502226481487465,-1.1179284932925766,-0.36021863557817468,0.3616642159354253,1.073837829248633
GBW07312,3,4,0.47,-2.2278026169640235,-2.3855795484158167,-2.2914712788768981,-1.2361397737150384,0.093902201343345482,-0.60560943074490847,-0.79428669723063905,0.013731685248691505,0.65487910502923707,0.87128734062514646
GBW07312,4,4,0.47,-2.0031154756532006,-2.3891902002560439,-2.2915354901670817,-1.0020256952376494,0.49713672104778839,-0.17890496572622983,-0.28293222280630204,0.44981618609079632,1.0933369154225967,1.4825185389399116
GBW07312,5,4,0.47,-2.1408964168119349,-2.6402174497286603,-2.5458785001290138,-1.0684146133954098,0.28329741859483448,-0.41988560122046081,-0.56757780511517542,0.2096423888174721,0.91309974450939446,1.3725892147216245
GBW07313,1,1,3.38,7.4525210565239659,7.3023419356558108,6.6094460448799559,6.2753505839728119,6.52778710462165,5.5071254327306836,4.9795415279627075,4.3150926195848784,4.1475733866445141,3.9711982034622273
GBW07313,2,1,3.38,7.6802230164219036,7.3814969088001288,6.7186628072904568,6.1393562238877415,6.3960598599442324,5.2548355827005278,4.6311053545293763,3.8416832454166783,3.6665221040232683,3.7069239696593272
GBW07313,3,1,3.38,7.7686474413561211,7.5517539869775607,6.8380361477336464,6.3217326764610275,6.3413871539705635,5.1721029711066038,4.5492823566119718,3.8210098827620884,3.6723929817459551,3.6903159891613107
GBW07313,4,1,3.38,7.9792958780555434,7.8752183085493979,7.0925172906879528,6.5457227542387795,6.397341684738671,5.1832933439205195,4.5179711372533751,3.7070110473057345,3.5188520177371427,3.6568589188994642
GBW07313,5,1,3.38,7.9867703315942862,7.883475810107444,7.1423918417319134,6.5281136166641947,6.4434312083439851,5.2538174512222913,4.614617118965926,3.8633174788161857,3.7187008300734052,3.8010464848507897
GBW07315,1,6,3.02,5.7003688566788604,4.5500636960995511,4.8984497641836855,4.4841704941950518,5.4765327223959517,4.5624034315125499,4.0263609838730376,3.2451591549612782,3.1686998495100491,3.3611443265179486
GBW07315,2,6,3.02,6.3431979707481103,5.756809352437708,6.2683482161743296,5.5848176294267793,5.5501581460944394,4.2503149561937716,3.618329755824083,3.0360946023240087,2.9276812466458644,2.6486642608929039
GBW07315,3,6,3.02,5.5966762344588936,4.3655491975573764,4.84832165061826,4.3555464098930186,5.3633496921679793,4.5219796323257517,4.0306030246148579,3.3821432743434761,3.3733650347666808,3.4189623480152287
GBW07315,4,6,3.02,6.1840284161815307,4.9280495114239269,5.2576662024134944,4.568908776587925,5.3871886022448665,4.4722900157977001,3.8992175108845943,3.3254289916752677,3.3838321226088923,3.3698638881244127
GBW07315,5,6,3.02,5.9468709448759007,4.8543235658360944,5.1356923999854587,4.606203222981283,5.3848515250878011,4.4046494754210732,3.8545115660119214,3.1184464422284384,3.0962076976724249,3.3081367909448778
GBW07316,1,4,2.04,5.477858548620552,2.5876693181553105,4.3732079310326437,2.8866528860079104,2.8818854573858634,2.2160747726954031,1.9773129059359165,1.9294871243122662,1.8428630539549071,2.3171119607625625
GBW07316,2,4,2.04,5.036664688816372,2.5549945879787854,4.2783515287738947,2.7592503698231616,2.9041159290390048,2.2455112540263173,2.031192280968146,1.8550490988716319,1.768224721251316,2.3279185081429552
GBW07316,3,4,2.04,5.2739051313405136,2.4988759269308449,4.3070704370815012,2.854921378073886,2.7894174575079766,2.1822804292694884,1.9364534515587262,1.8230188965204648,1.678084884480493,2.112935337595534
GBW07316,4,4,2.04,5.6169962230599229,2.6197142189041949,4.4428019580008344,2.7993544788070084,2.7907271203779223,2.1308366593925387,1.8843125484309757,1.8940642489519322,1.8692574387090946,2.2605295370377188
GBW07316,5,4,2.04,5.4681251517926324,2.5951319213209993,4.341536505636415,2.8371574170045344,2.8839043038218155,2.2161669406592162,1.9680722849548462,1.9425038582054914,1.9156801378438586,2.3329339421340598
GRANODIKE,1,6,6.21,6.665207426423617,7.9636590549383124,8.5327475680710165,9.1900952068315469,8.8977607719769019,9.8581750195300053,9.4839598281891142,9.1033704588648092,9.2738642840491483,8.536629783891172
GRANODIKE,2,6,6.21,8.3072491899764564,7.2486693323085198,7.9518929608322191,7.3407160792273185,8.4815803368833436,8.4755026082165585,7.9961217005977785,7.7693488719684485,7.8100289660219939,7.2338692621032497
GRANODIKE,3,6,6.21,10.237826174566059,9.88257610595819,10.896000996789702,10.70055646418885,11.154330628251106,11.333395866158861,10.723068955410366,10.845373408701281,10.974426633502423,10.130051676344777
GRANODIKE,4,6,6.21,7.0634754283678971,6.721823569895216,7.0604243894586185,6.923317662976503,7.7562399255786634,7.805840607082267,7.4158297391962567,6.8839427133305247,7.013808110353521,6.518418653017946
GRANODIKE,5,6,6.21,2.2000015986110362,3.4397438523408037,4.1184310768401264,4.9094552443132127,4.3774326775373336,5.6785922320598159,5.1962383457738976,4.7660694767587657,5.0538164534922885,4.6045227641663322
GUWBM,1,7,7.47,10.050669812062761,9.316668554709798,9.7354253016642112,9.8554291191235954,10.037393726894745,9.9200060039064315,9.36808034774098,8.6806071747363802,8.6389624174520225,8.3050713183000529
GUWBM,2,7,7.47,10.316206885749988,9.6761434269897073,10.161378778466885,10.385601434106086,10.596764255171326,10.681093618633817,10.194943277926814,9.4805148468468925,9.480801897139278,9.0879603482392
GUWBM,3,7,7.47,10.362492227395407,9.7755785941872251,10.105625485472086,10.283239597928407,10.998798738414827,10.86572528659574,10.278822359501572,9.6787831667967019,9.4887996424015917,9.2123350055894591
GUWBM,4,7,7.47,10.878063019626332,10.428240992421303,10.771084368074492,10.901523278714828,11.745916057406721,11.469901036625627,10.827640769894582,10.297022405340527,9.9946434711353191,9.7244479277437073
GUWBM,5,7,7.47,10.112952495108834,9.6682614169374368,9.9905923566578281,10.461186572268923,10.875021286261894,10.809556564438608,10.318356829099468,9.6679841161582587,9.6048866901854666,9.3050145778248652
GUWGNA,1,4,0.034,-6.6187201389474009,-6.3479582862468966,-5.8749359324199606,-2.5447246116607953,0.013526498962026068,-0.029521532407156492,-0.029387028854493735,0.92748806213916657,1.0293142632466985,0.93826589756290613
