Sample,True_Comp,1,2,3,4,5,6,7,8,9,10
JSC1370,41.3651,30.702548967206852,24.333308593600186,30.899061898767513,30.383472193800671,30.215515438675283,30.507759789142277,30.408988417245219,32.632942228177512,34.76900187610255,37.112460718236818
JSC1416,54.4413,50.774590222343392,56.209485126042075,50.312249551701235,53.102531983931911,52.482940318393659,53.030649375926416,54.541624057268095,54.780738557038347,54.260584563145194,53.736811498611068
JSC1416,54.4413,49.24452149231734,52.960188719160065,47.496194668964336,52.26631933103917,51.696371944532132,52.607935474434505,54.120547628190884,53.939746731237982,53.424548410269502,52.682355373011411
JSC1416,54.4413,51.030896060594671,55.293118117833203,48.025761775882117,51.818284274973905,50.778664707441088,51.491587041149401,52.713348350647102,52.096315909574614,50.346842703134691,49.529964142956295
JSC1416,54.4413,49.808696320062523,55.221072183315236,49.90777941751314,53.852074649795028,53.125199856547439,53.666152116274674,54.963925273995045,55.075736513161026,54.179599257979092,53.709306644333431
JSC1416,54.4413,49.062580853415142,54.913160439501887,50.882366518000204,55.088103856331927,54.350582659052328,54.709138930598499,55.857556157937715,56.094314643258933,54.900825319726586,54.48548330546631
JSC1418,87.9005,65.242871596174439,66.972784332496772,75.9935631044643,80.218483195158669,75.283351046612125,78.092491302096732,83.942172607018179,84.683770169046952,82.578356057711645,82.823509817357163
JSC1418,87.9005,65.042479891327545,66.225268735422688,74.078948983794618,77.323911405873815,72.445696479809385,75.305837395622333,80.71848897630116,80.987043674308069,78.841578931638921,78.716658795400264
JSC1418,87.9005,65.604830528142486,67.775414735766873,77.423628467318736,81.752325358355534,76.984128906605193,79.891217056988154,85.705159449042796,86.43574698505094,84.329315130729455,84.425738018038203
JSC1418,87.9005,65.626601296963202,67.485815838877713,76.780250043225564,80.664704622160784,75.80373393978681,78.67139970763661,84.433479065719951,85.098098553569884,82.845424353177506,82.959085101294818
JSC1418,87.9005,65.667756899874604,67.55691974443792,76.727807935949187,80.323588096552868,75.708219396571337,78.761466103169468,84.515055684953836,85.078588397894961,83.016198226732513,82.814566026582924
JSC1419,43.1106,36.729479417669381,33.539812667995207,43.866656452242239,44.123640221879654,42.971768449363893,40.98424637095971,41.090437617884234,40.503732396776691,40.702097658087339,41.738753621472824
JSC1419,43.1106,35.499272113855298,32.566862444035863,43.104689191052309,42.617388409696829,41.659536189221413,39.94275713839874,39.351171561557507,39.117884507006337,38.621976797224541,40.03151397729993
JSC1419,43.1106,37.746632403644384,33.24591294742185,44.208670009977901,44.616561744232442,42.41322321898339,39.826177412287024,40.479351110962426,39.656689301847457,40.447508709667694,41.553946077564802
JSC1419,43.1106,36.355404697936457,33.044824236629829,42.821023530532067,42.732145257030197,41.301799103133682,39.351620669335873,39.297104934218936,39.001160446803389,39.47453724476302,40.919663167646412
JSC1419,43.1106,37.251829767384081,32.618075707238916,43.786848025056727,44.211963818097871,41.956438493784589,39.419531819631601,39.947144086952235,39.236193239892565,40.094082445166606,41.372233466952643
JSC1371,49.505,36.658631671693691,26.850883084987913,42.716085282004784,45.003009875228337,42.477121976418459,39.780633465785861,41.880008998348742,40.205442068248551,40.965289779845193,41.925265135058879
JSC1371,49.505,30.328773146107039,22.689779044139058,37.136771235311855,40.01981084172958,38.936354699143223,37.341332591791968,38.883007969123653,39.065661587640051,41.483902917289271,43.101573759881148
JSC1371,49.505,34.312012951987029,26.469034122598039,42.121130126090094,44.486690275300553,42.64691170033457,40.477201155513086,43.012803410503039,42.976780282446839,45.454888686570669,47.098261747703802
JSC1371,49.505,29.713091571266833,23.149668994284227,38.631690122438499,41.03621154947696,40.314942908676059,39.072245524728956,40.305710110610001,41.115240933352212,42.499255086214554,44.445619359868779
JSC1371,49.505,34.159712238924605,26.186354900286261,38.977754595902738,41.171097403747794,38.99264183688549,37.167197176094213,39.673334017459588,39.853093389535459,43.683481594753857,45.713653081206274
JSC1420,48.5693,49.73146720633374,50.592687821363711,45.098977552377988,50.913123653412143,50.631730994801956,50.841332794009723,51.752648230966926,52.462545518506211,52.445061481345618,51.309259797902065
JSC1420,48.5693,47.261400595486855,50.042326365000932,44.912439696551587,50.259910572664026,49.682298839997429,49.990129674043857,50.92682397710567,51.518858145404621,51.385480394984292,50.702593312989869
JSC1420,48.5693,49.46075578259164,50.709800785749962,44.044219301802869,48.811801665076295,47.904506379292826,48.569089652915558,49.920577678439173,49.632574054537805,49.565397168972744,48.827727893554446
JSC1420,48.5693,46.608552719881359,50.755361583114706,45.581621726208311,49.540451326172075,49.27114883331717,49.654028138690357,50.637069839128984,50.519991286295848,50.268727972192004,49.449744341790947
JSC1420,48.5693,47.542072735840208,50.000035155568703,44.120398961278802,48.602274395102768,48.828552230999229,49.434318983334876,50.831216065963474,51.227094919500452,52.128671191400088,51.02262230231235
JSC1421,57.6755,48.481130336084405,55.529046708985128,58.445916637431644,61.084640076012704,61.28762688516472,60.444913170806338,61.55286740236825,62.445697943793078,62.072943526097333,61.766100956215425
JSC1421,57.6755,48.856117759026176,55.744631923761176,57.383346348830422,59.558468335591108,59.69316098642205,59.134587511166906,60.28903223103503,61.122722124292338,61.219378924405767,61.025834293283637
JSC1421,57.6755,49.725778744090832,55.860803668887939,54.725380827438613,57.107849762642978,56.66384346910219,56.186955944923049,57.499801156539426,58.116480231449813,58.552984082068861,58.497131577039568
JSC1421,57.6755,47.287648487864288,53.740372274144022,55.955388642302914,58.921490406604576,59.360908646053318,58.764897952582025,60.011474259754912,60.8533336436859,61.404967270622976,60.947168200199862
JSC1421,57.6755,47.651404681184104,51.217561661172034,55.888712704863067,58.642727978429171,58.441725678687781,57.109215230940187,59.59548516412513,59.959826839685881,61.631488114894331,61.150304660496474
JSC1373,50.3606,48.937609384674133,53.814787001948403,47.094889353421159,48.861059715074724,48.823771197325939,48.504171921297932,48.670792760470562,49.367035040505577,50.392666169294948,50.404375495567727
JSC1373,50.3606,48.135166942351788,52.92232815831521,46.606938519711754,48.581002271454196,49.141425186351285,49.141371862670638,49.439137495377672,50.114388254679923,51.824616177676923,51.615996545859915
JSC1373,50.3606,48.691835943878587,53.546165018036781,46.970967713620553,49.190212289944043,48.786386152296622,48.371761625097378,48.591778224789437,49.120674480283803,49.71169783220671,49.788003453380455
JSC1373,50.3606,48.555411847146551,53.577776976990954,46.481465622942679,48.944409153401189,49.052113560643697,48.941344835953913,49.042988609170621,49.802264015065838,50.784063969354463,50.685018941741518
JSC1373,50.3606,48.56730117900581,52.984403848124735,46.568157687207716,48.100454309068283,48.506587966424988,48.253929157767438,48.681323385164816,49.454482565283428,51.394944816507689,51.199906234663722
JSC1374,74.3257,62.146397598910802,70.144944412066991,79.990308166016689,77.803296721871845,75.744839224087613,78.651163320196005,75.744200471763008,73.592736078975406,80.223559710706652,76.718209001106075
JSC1374,74.3257,63.438566856756836,75.549300848671635,85.112804708523385,81.768007345698237,79.386804409088711,80.645602550120572,75.668975481037236,74.287915203489149,79.879146414514523,77.778019657206841
JSC1374,74.3257,63.777584517939943,76.120167562698555,85.395573131339376,81.508732089129765,79.067332679862545,80.280364976464071,75.412941472616524,74.312166785058238,80.452190100150261,78.612681692429064
JSC1374,74.3257,63.246994045788306,74.889111030958261,83.569269073354292,81.375150839308489,79.207202370912455,80.094541151111969,76.141060244685761,75.320783571985061,79.907554730217356,78.390336411923471
JSC1374,74.3257,62.098048844897761,73.574354027872516,83.124754330148676,80.645907754973422,78.625603921044075,80.152433044530568,75.786646179119771,74.823869722533942,81.115106204306201,79.22599485221663
JSC1375,66.79,52.452733198734819,59.010591033958278,64.561225759217635,62.774788573376391,62.203921940358796,60.84362444080864,60.913849111607199,62.312624709190381,61.857182665555293,63.595090376864412
JSC1375,66.79,53.513478689595125,61.837035421597768,67.598834518433634,66.475505031468671,66.278783456602866,64.8701930459831,64.648008693955333,66.247301702843885,65.24522753859064,66.492631252071561
JSC1375,66.79,54.755296753156486,63.330612456176276,68.062139192300094,65.972001569626144,65.870597766405226,64.633580386580576,64.498924375130045,66.380359490837336,66.045680694638179,67.300195659369606
JSC1375,66.79,54.001611616103105,62.299692676274191,67.077486809823782,65.043414217351,65.147929677398693,63.978552994294802,64.196011374849832,65.951237179417149,66.176121660416911,67.284502339999932
JSC1375,66.79,53.209349410958595,60.746899088354347,64.993593896435399,63.131166072756642,63.292108062277251,61.946358266587602,62.1853801099723,63.703746740772637,63.907367393166339,64.879033596740456
JSC1424,54.3123,46.570547438911426,53.939997412801993,55.928866182066159,58.133038369597472,58.362248675503551,57.442869902069432,59.051770465068117,59.82372530872874,59.366616839849975,59.078335951055209
JSC1424,54.3123,46.660529313572326,53.524457535413589,54.835691591345487,57.330808424476864,57.190905595515503,56.344349714638128,57.856237255422194,58.428887420374672,57.868745343955567,57.65136653412047
JSC1424,54.3123,46.34733249365533,53.423874741428342,55.144306321036076,57.232715743960213,57.364232376192049,56.485570617450271,58.06874626608905,58.842539611501685,58.544861681718302,58.266883393141079
JSC1424,54.3123,46.931887855873171,53.975342280596067,55.04710931412297,56.774989314913633,56.859465076259873,56.034509582464104,57.692697556363115,58.3757986950298,58.265531157159415,57.98924341906195
JSC1424,54.3123,46.610941186852401,53.353366282684746,54.472106400901573,56.691191767593935,56.616104586545475,55.756281002127245,57.27291624032361,57.85447103336417,57.519380122186298,57.306712327183341
JSC1377,70.115,57.816207189311577,68.229944926247342,70.787303156489926,68.685882429373947,69.794255735392952,69.600117782518282,70.887766657083148,72.875884979350985,74.786897996958885,74.350407633651756
JSC1377,70.115,59.039826931336378,70.519780026957392,74.445108558657637,72.362701169082499,72.655763243437377,72.257697883646458,72.844998669017002,75.099216260422708,74.935874939789755,75.093293410265744
JSC1377,70.115,60.873162182810219,72.405649757373183,74.872635091059166,71.837875433165962,72.173092376039676,72.148889607866323,73.201909326503966,75.42545744562544,75.995564944114435,76.078799369847999
JSC1377,70.115,58.137198005296696,69.073393654366569,71.011531418317105,68.072357985679815,69.104384938748467,68.763067493963305,69.582745202669201,71.571645594336047,72.961029043265341,72.491107589047985
JSC1377,70.115,58.518001585069214,70.169208985731998,73.459948761873392,71.231580432752253,71.804328081128361,71.206790760629559,71.609190075232277,73.803056141437651,74.421807651902824,74.645043556385787
JSC1378,39.6215,29.893156185092629,22.835601740309727,27.818922159214996,24.280652059967913,24.470355370802533,26.582801928927523,26.656312823772506,29.517975712673358,31.077094535853622,33.618804956986516
JSC1378,39.6215,31.755736278861448,24.477317163144164,28.773845711270585,24.626560747645822,24.462026174810976,26.355821089097304,26.48073016624938,29.027040816012789,30.734561549967996,33.234613864929969
JSC1378,39.6215,29.425101185379326,22.03645719113895,27.169585345464387,22.768039677884346,23.002293409821981,25.06275688332757,24.994015881044962,27.925422931018225,29.327921828145115,32.052062715186665
JSC1378,39.6215,29.575822160817175,22.348947348758266,27.370127459557882,23.362936400314595,23.55921228279454,25.496082446061216,25.225032218755295,27.990506823628127,29.428474991440137,32.170723083343475
JSC1378,39.6215,30.560226583966919,23.167956602614773,27.999758129470159,24.56154209697846,24.590236240707153,26.435957166433081,26.467986012781594,28.957961319211673,30.861203162726927,33.346451736808831
JSC1425,43.9887,54.787357632384214,39.732711566560972,47.086897903835357,47.64564537526114,46.420564984366962,42.387735546834975,43.110043828839366,43.415310160425307,44.932868192304838,40.350974096218863
JSC1425,43.9887,55.884152216665619,40.503811417730326,48.959531907937645,48.701638819547171,47.316409635704382,43.229665793530508,44.423822326297675,44.569727710300853,45.898120412971814,41.488440673327865
JSC1425,43.9887,53.932058092934746,38.834396861093197,44.764466228155172,46.23414365593208,45.361482943082414,41.781507933036593,42.214149963936379,42.983321527439173,45.490259892297807,40.423225860531595
JSC1425,43.9887,59.749734966877405,43.574662049525671,46.895233586241865,44.735954849838443,43.452698690436954,40.492666920400325,42.351830279835227,42.839034335420465,45.809992661910719,40.86472001229366
JSC1425,43.9887,52.061109452393119,37.387948524592332,44.407032222307791,46.851494719392051,45.997010710759184,42.14304626063398,42.428719267313539,43.308210567584624,45.498093330378751,40.681045106798166
JSC1379,49.6628,46.422420549804123,53.241328163941247,52.734726824376992,48.127117406064308,48.152245987797983,48.141706531833918,47.218806523222014,48.038827647470136,48.503154624212179,50.468411957264202
JSC1379,49.6628,47.720160746864991,50.985005874717054,54.260684349071965,50.06527096485835,48.745186943911996,47.184121328968374,48.44456969548677,49.045810136619274,51.344256928569024,53.26055302866623
JSC1379,49.6628,47.867031702873312,54.448827411335564,54.041949165220586,48.507104440982353,46.623411232802823,45.091557200650549,45.273652182975795,46.424624135832062,47.321600203559768,49.627997368342356
JSC1379,49.6628,49.093117175009219,54.689375607117491,49.281580518839597,46.350384918337781,45.229811253126449,45.523039187489154,46.206220803619722,46.683641673412907,46.890956893040787,48.080061180407696
JSC1379,49.6628,49.621614269631692,53.963302717692294,48.761633365829972,47.514911100146406,45.998770792578185,46.177614434138519,46.921994375923902,47.00328467879482,46.211321028722516,47.244397452012905
JSC1426,19.5909,55.976671114826971,48.797837661713366,36.228103049234562,32.055493149761261,23.875204980597033,23.789295212146179,22.881464142416903,18.965489045514332,17.573171189185601,16.578861602439723
JSC1426,19.5909,57.076819376313786,51.134435397521386,39.036969596811325,35.527824645964529,27.81100386719821,27.754789503429876,27.270286269891312,23.618654046857721,22.432600123786607,22.277636627023618
JSC1426,19.5909,56.473813426592564,49.562385563105252,37.427773527162799,33.653800417246515,25.056140757338511,24.712932025805451,23.54819177055451,19.683839222920916,18.029944664071493,17.542444755723061
JSC1426,19.5909,57.253254319137078,51.25463764546484,39.136841005293846,35.772670870654594,27.968704262611691,27.824924602916877,27.109823557962521,23.475923081116214,22.308579121989766,22.213776546137112
JSC1426,19.5909,56.070732365412518,49.37407857028122,37.252985846822838,33.636125761502015,24.914481804870015,24.419845970602083,23.042541899669466,19.252395237785549,17.199821613604286,16.869316413572655
JSC1427,62.8892,62.391998521795855,60.805431885106771,57.889823565177124,61.360386990302096,59.854635995345781,58.835978382466017,59.142522388549438,60.893245275493676,62.159021514765598,62.011160692786419
JSC1427,62.8892,63.421342588083476,60.026754251921403,52.100543578486182,53.759886306030189,51.287291104412894,50.210169746834495,50.040735029612144,51.404233549825925,54.038931570957317,54.089192123043155
JSC1427,62.8892,63.358477724320991,60.324421185164454,52.850885158988945,53.758976464543558,50.114577834418292,49.099828007638756,49.227724100354564,50.239932974273039,52.245863480815387,53.075987847734204
JSC1427,62.8892,63.387713853013366,61.043645436107411,57.807192574400652,60.807871844427467,59.654692574538224,58.55650148353056,58.883429497908089,60.921504553953589,62.952156368514409,62.736934154874618
JSC1427,62.8892,62.626891956801806,59.718849619138133,53.681717949233004,55.756548256767161,53.16997873469748,52.467518799695895,52.794453035893078,53.892052176423114,56.015668061462193,56.186112397590072
JSC1382,52.172,44.119786329814438,45.55897902564277,42.261733985430929,44.771220922113606,44.113617220868448,44.324549572630715,44.266963445020316,43.932417762564967,43.409868315895039,44.190448949980976
JSC1382,52.172,48.70175534035036,53.441703463439055,50.491429769735788,51.880289000269137,51.103232682184725,50.939117244624065,51.901543639430628,52.448699160375057,52.555227630729838,53.385771712389442
JSC1382,52.172,40.30426112516048,39.807023726442878,39.782037162507926,43.396536151707707,42.639749492539515,42.649520918673687,43.083826848690705,43.234546364700023,43.682572617523341,44.905416023215984
JSC1382,52.172,44.848667989647339,45.706208736386074,48.887246247715709,54.315626292977996,53.558590632176312,52.530966541240346,51.498769173888284,52.655136508521096,53.240434065983372,53.636843521755836
JSC1382,52.172,42.960543657517647,47.0531145468983,47.086469492172,47.802503966580517,48.129897660396644,47.649989961061834,47.61587479777404,48.013061736431204,48.307802554623223,49.263469987575185
JSC1383,97.6576,63.322719338180946,75.864345715582431,98.853498043687438,100.23547546303907,95.656035982220999,98.46341249403099,94.686221710595859,93.506532852215699,92.374193444254388,90.163545214619802
JSC1383,97.6576,63.542165556657963,76.086706646745085,99.489158703719937,101.19290339720337,96.817121377329329,99.537984901493786,96.170901029670247,95.33407645417455,95.298506687822581,93.597705246691163
JSC1383,97.6576,64.538919494702768,76.324270388557878,98.655644810002514,99.558581613078417,94.794862549986988,97.413634063757939,94.106479791631898,93.076575996146119,93.022979451894003,91.557573428859797
JSC1383,97.6576,62.448543392913137,75.35461409982176,98.399289278491338,100.39327972703465,96.225416068037418,99.205144020937226,95.782321821138154,95.00296747646847,96.346716161591615,94.262634871244643
JSC1383,97.6576,65.897195465010014,78.276669400753804,101.47262670066218,101.90910053834767,97.0887828686528,99.779348243496116,96.31594369422092,94.922224307687685,92.72131963611308,90.424855388872004
JSC1385,61.3933,47.418723620827016,54.136919698370718,58.362025832523109,63.793007847768827,65.418898251420543,64.295872628730336,64.406865839429443,66.396494019410326,66.636646365108689,65.199576324630655
JSC1385,61.3933,50.236986017279094,57.599342290996177,60.494332358152661,65.187776863446715,66.643227703427968,65.568791022430119,65.622955358286646,67.426043318106309,67.338765873321989,65.859517250954625
JSC1385,61.3933,50.217353115894191,57.688622097845659,60.908910770880944,65.839058833374338,67.22436673119266,66.191424139502601,66.254216934730167,68.104545285650957,68.015426607196545,66.662323778447643
JSC1385,61.3933,49.3940678743337,56.227522509722441,59.981764843320938,64.916498778641056,66.214270413022803,65.112055702180811,65.163427648764682,66.954388386059961,66.646251726542516,65.29411190841995
JSC1385,61.3933,50.497431590929743,57.263705571744168,59.048194350257944,63.823603003038571,64.624713670618434,63.634421225467229,64.031029318884592,65.642904230500562,65.323009827071203,64.385861961323073
JSC1387,63.4744,76.965602770309971,80.102435746453011,73.570888536836222,70.124916269431935,69.068366289025192,69.018667183432086,66.092409425660748,69.538932634832875,67.358277830592641,65.488748532337553
JSC1387,63.4744,74.600960723449631,76.559665193335775,68.425446801728867,67.45910101196624,66.885946651447398,67.281424248937682,65.254348932730466,68.625224208314364,67.893125263183791,66.326324635298178
JSC1387,63.4744,74.897721812818901,76.135322371829375,67.030050060373739,65.369469401223398,63.597978381344198,63.982331486241868,62.560581333087406,65.192521955760796,63.811637370292225,63.166622889751295
JSC1387,63.4744,70.408110879527683,72.760369507287194,63.549048894837654,63.24196037897562,61.4855316731173,61.271975846098265,59.339582856772573,62.184335029896189,61.018761646665737,59.746956682807387
JSC1387,63.4744,75.016431585958514,78.021708314139801,70.830117209062323,69.956750406093235,69.092642416919404,69.334804815701304,67.097895119883702,70.017284979788258,67.285255164614654,65.647198046702414
JSC1429,55.1484,48.1844394185825,54.7053664385028,55.582109503232942,57.724616288253479,58.137040569730523,57.057167493089693,58.149198663802608,58.650137022003392,57.619392019054359,56.601755360244198
JSC1429,55.1484,48.685563331044641,54.957951295750213,56.319733934681054,58.48042755195349,59.047885403675238,58.007422760397723,59.367088310490153,59.863425351998899,59.095043358529118,58.061340985124204
JSC1429,55.1484,48.701036707648591,55.134555037402151,56.213646131987112,58.396637453642867,58.877402232690429,57.875651982099249,59.111728436842334,59.669677578280968,58.923436234260919,57.92711294493342
JSC1429,55.1484,48.427927564251576,54.793888956388841,56.03657932262184,58.934037982018729,59.291161321786802,58.275939980631257,59.459169528645766,59.990672504933329,58.758053008821129,57.826202650432563
JSC1429,55.1484,48.423987513054556,55.008272752418115,56.184442825665712,58.25583529726849,58.929393868152026,57.829323801237109,59.003304917191471,59.548964519523381,58.854778284075664,57.649884490494777
JSC1390,48.3242,47.927107023901172,49.656117908162756,43.296608976801522,44.929716220126977,43.307713831935246,43.862214671788941,45.493350234133899,44.841884978769428,44.845007496199869,45.238131777455607
JSC1390,48.3242,47.872475800725098,50.215805682639115,43.524569893960717,44.607673248626,43.363698785413817,43.788242189028537,45.355481305748043,44.880017792467427,45.290462272111988,45.558315584404774
JSC1390,48.3242,47.125733050723952,50.174721269521413,43.879107915088468,44.881076120446217,43.630286242636117,43.893866180081702,45.226523982062808,44.928935193935331,45.10506203726321,45.399286988100769
JSC1390,48.3242,46.835239058755668,48.826186842248035,42.408291131655389,44.177663817857095,42.774341726036468,43.230790666858141,44.390426673134726,43.585120698749947,43.763183804717841,43.909255607290902
JSC1390,48.3242,45.827248557097782,47.79054089165939,44.444435971759553,45.312370759269555,44.350849223048542,44.269539827621969,45.323764982928743,44.602593514877924,44.66250106836474,45.414072836723491
JSC1392,49.5686,51.98577187229418,53.701113282008677,44.519260124143642,46.927337290495785,46.34657033495013,47.669786945209914,50.436009359126281,48.829424548570465,48.706997374427942,47.48137881355602
JSC1392,49.5686,49.474473541022192,55.587332143269428,49.924542089680251,51.696258794783674,51.645328841618856,51.611831055016602,53.656634836707234,53.196779263980744,53.064796866452824,52.277253832937518
JSC1392,49.5686,50.251695119798427,54.316771478545547,46.152480464592045,48.023265422609839,47.499691968491931,48.131901657710969,49.894188796640016,48.704921713008218,47.9427006120439,46.844743151118983
JSC1392,49.5686,50.301558777534424,55.474112935314203,49.855942337176756,51.911759238661908,51.553385501142202,51.787350328008543,53.995280945820681,53.476107299423077,53.084795897471004,52.499341555252798
JSC1392,49.5686,49.647692360568158,55.386435795966925,48.409808123188228,49.224533148979553,49.417709706260077,49.747035671606824,51.195717962294886,50.851264371598475,50.503222260230679,49.508661779368303
JSC1434,50.884,46.716400793945901,42.68173745030154,52.436300096686139,53.376396875944096,49.76262819360818,47.2495482801355,50.939213245140671,49.880367013322832,52.16020824732329,52.618488002588528
JSC1434,50.884,47.570242373302264,42.997136986843586,52.922217982425828,53.824955863579667,50.479195130890673,47.818287421816748,51.771657958832563,51.128308117381764,54.010705346187009,54.120517093679936
JSC1434,50.884,45.799659902067035,41.679863700304487,51.773121202862882,54.21427946737483,51.572388313732581,49.66664011894963,54.1142940467088,53.774437910231541,57.326466962305467,57.550741169461233
JSC1434,50.884,45.19831322191434,41.809526583710309,51.286016790383442,53.28059945957402,50.422405956673863,48.12448160289442,52.201010731578577,51.547410039156325,54.464965284353639,54.458172374397982
JSC1434,50.884,46.014844084400629,41.523067044069826,50.605732995473865,54.411904561885713,51.836892359706425,50.426407425076043,55.370385492067378,55.050020326251726,60.022949042208381,60.113201900990255
JSC1395,47.3045,50.436565198334364,54.312109435741057,46.85615160404123,45.595040728553315,43.713682281816247,44.567894613030042,47.066457613507922,46.69711459371878,47.753917771820475,48.797353758837801
JSC1395,47.3045,55.153076830231448,55.617412116844207,48.134379448181789,46.942364297592789,43.717323479911023,44.542413422411492,47.655370393603121,45.708365632723044,44.609799893026882,45.372459630040638
JSC1395,47.3045,42.652189015303748,51.660148000999534,52.538868526766933,49.970268724186148,49.412110624337764,48.603013179526762,48.141738251708844,48.545648634255606,48.012753979936576,50.079835082906847
JSC1395,47.3045,47.48015061608892,56.444850742360359,53.825856909168991,49.518028621506822,47.978205841558697,47.008587960996536,47.973912466436417,48.171576136016661,49.746249822942275,51.679649715699789
JSC1395,47.3045,49.826597339189895,55.432497358817898,49.65917977702626,47.454847731715645,44.883138732361168,44.630863216145372,46.348651760462054,45.777546485132376,46.00616630684565,47.475577642275631
JSC1435,50.0989,45.924759658067046,47.826263565616671,51.225845186156775,52.06942348639113,51.178239644005131,49.250691906506844,51.258803284526266,50.967635341216948,51.724567305403127,51.222031207664919
JSC1435,50.0989,45.75528923986132,46.636093423852316,49.226075222355043,51.237579542482848,50.208587961529005,48.750293261500978,50.748980190873013,50.343367259612847,51.456670480835477,50.970099514612556
JSC1435,50.0989,45.207759274312437,48.64708932899569,52.073985484855896,53.229161195835943,52.510797894534747,50.762200754229561,51.993853040484638,52.143662781348667,52.534086879726551,52.355451393858495
JSC1435,50.0989,45.961704415940062,48.520154030914725,50.610549074207022,51.173272849203059,50.772721183248322,49.162331592247568,51.059037890760855,50.75093983847912,51.879225544994519,51.133348314018818
JSC1435,50.0989,46.479272717076498,48.450809720183678,50.182474546748907,51.675893307316613,50.888886035069774,49.544401985980173,51.527201321912081,51.125525120044635,51.813079294005789,51.309165765710141
JSC1436,54.5757,48.606497879089048,55.194817716863561,51.35674933741879,52.096609418620766,51.409736659315207,51.610346249783021,53.580408029633517,53.866352729079424,55.036973694223249,55.155385856472058
JSC1436,54.5757,49.856004812784342,55.122143626976325,52.537182034092154,54.444832150742187,53.492586972073887,53.737210260847839,56.216229619777579,55.764766973512316,56.257674686276211,56.385738325431966
JSC1436,54.5757,49.115897571138774,55.301098971861094,51.029053454750404,53.239045348590764,52.490515077633837,52.553533844049362,54.101730873154494,54.599010510509132,55.013400539111778,55.033080197722512
JSC1436,54.5757,48.178733471287586,54.845585853964614,51.659729480480316,53.638712559164105,52.767761953347048,52.786406240173129,54.451283486301456,54.597202564741622,54.905223602333443,54.899070266517448
JSC1436,54.5757,46.624431113168775,54.885752509231473,52.91490325003295,53.447640720254078,52.889747063164869,52.653735474924929,54.031885648923776,54.809624464967435,56.206408834189126,56.704040841471098
JSC1401,49.3074,42.529475073013629,44.098758483783946,47.768923847041485,47.686455791857156,47.202228038003085,46.167828290181212,47.066434930480099,47.106970663928138,48.153828736806908,49.574777890354497
JSC1401,49.3074,42.624198720015642,44.741463504612511,47.530181515833995,47.069193772945091,46.464082667050512,45.64743732594296,46.222706451457221,46.448146983340322,47.174960970877514,48.75451113874945
JSC1401,49.3074,41.737539558481416,43.690799702106446,49.561171795317669,50.714144592891621,49.83346623961036,48.302574868149343,48.33911709193454,47.948814270232489,47.237443670399458,48.94663810802205
JSC1401,49.3074,42.673878294209032,43.316442194677371,47.343909698217331,47.091923115320682,46.441088159243961,45.169091487834258,46.248693159309084,46.021855511684805,48.07630805849044,49.811275848627616
JSC1402,52.4137,30.520493048273217,27.088632612748693,37.027489986544509,38.888549562006979,39.06336302631383,39.138964170667094,41.408936109123623,43.079013715371389,45.726894583532918,47.296447430212162
JSC1402,52.4137,30.20785068134424,26.857956802528623,38.445098108055959,40.887956456736376,41.283209357340354,41.202150574227446,43.28594171620032,44.631078233747544,46.574336149527142,47.840552254495449
JSC1402,52.4137,29.947617740505962,26.601496680578457,36.636817408448117,38.7488270735778,39.122697889640364,39.285804095915665,41.540767564071842,43.245876537839614,46.113025676297191,47.65801670945217
JSC1402,52.4137,29.88180789088582,26.711267883387396,37.422291421087621,39.808045212042444,40.147915329475595,40.421275177836463,42.709537642970801,44.418532759285739,46.813351528437224,48.192567077143721
JSC1402,52.4137,30.502402069502754,27.053077644217396,38.392061661036948,40.723345180617358,41.051511059959026,40.959510783146456,43.087916024253694,44.524627656071736,46.729875321303552,48.072550714099961
JSC1438,50.2956,37.725374881125973,42.833073216054402,50.517326228113667,49.03553256344901,50.011742587108323,49.133392180626132,50.31128010052732,51.468243587244494,51.162261040851533,51.68655155901024
JSC1438,50.2956,38.820274283679439,45.220460170440205,52.09445089025084,49.293467481856013,50.332249568286556,49.557995269085367,50.317535705512114,51.556662418336813,51.213827604010831,51.821841826044469
JSC1438,50.2956,38.627804298024145,44.920602157875351,51.47625753416591,50.422795396535911,51.198669126371627,50.471519481956598,51.256608325555703,52.410091280222183,51.304468768334011,51.985096870669722
JSC1438,50.2956,39.307242317826535,45.925405979564985,52.353693597973788,50.01200174584983,50.973667312951562,50.292280083170297,50.713794996672647,51.629180026517666,50.824650786584606,51.459933906646249
JSC1438,50.2956,37.440905937754522,43.354345894921252,50.398825774246077,48.670387788419077,49.92685312157387,49.050943909925458,50.118625353455172,51.208228103419572,51.171590019318593,51.682174589729513
JSC1404,53.6644,48.494811778360244,63.193378330601519,64.558362411461104,52.88742372931803,50.7820676473305,50.567232941200459,47.434616179862488,48.937451124467472,49.09650072234691,51.577187266018001
JSC1404,53.6644,49.175175412361419,64.099560159123087,64.894760145971048,52.999957289499029,51.327748696824926,51.357154372116248,48.471981673677064,49.834867341015538,50.090610783522436,52.176791972722995
JSC1404,53.6644,49.03298058582947,64.514370681563747,64.938258786684699,52.873484064419557,50.93052154945282,50.736080642326442,47.14064833246087,48.754959521219874,49.053929476072128,51.395305442626366
