Sample,Spectrum,Fold,True_Comp,1,2,3,4,5,6,7,8,9,10
GBW07316,4,4,2.04,8.0905612438556922,4.0508252943046505,3.3383133366451005,2.7511760336867224,3.5139779197888505,3.0888938064881053,3.1494911381005739,3.2677421697448614,3.3346473070671898,3.2706283265135716
GBW07316,5,4,2.04,7.9125887064699736,4.0010633624097078,3.3991754092759656,2.8054757797559384,3.4913558153728372,3.0989049635431094,3.2054082000792707,3.3392429477324921,3.4225678817106329,3.3672401434397523
GRANODIKE,1,6,6.21,7.288860742746671,6.8339043564142559,8.6390825006212832,8.7318743882591399,8.6368451706949259,8.7876321049453949,8.4917197915382339,8.6797343602412695,8.7489440758570183,8.7951763187761927
GRANODIKE,2,6,6.21,8.457180810921173,6.6914263201635773,7.817409637351096,6.676424318998647,6.8674408323707254,6.8940792941013909,6.9844008173552528,6.9878124590535009,7.1123888472721779,7.2117380604312906
GRANODIKE,3,6,6.21,10.989138989839043,9.6561835415861914,10.433153521248594,9.7222822535363385,9.5665344633492531,10.063933184351281,10.12448216938845,10.065136293570255,10.138384145684636,10.277610272813202
GRANODIKE,4,6,6.21,6.1142341887449181,5.279862296200923,7.3288706057637469,6.3164037094245558,6.6715776835899163,5.986325437331697,5.6201905050469581,5.6278202010445693,5.7169622249655987,5.8616146181088151
GRANODIKE,5,6,6.21,3.7607596840524362,2.1675263783009386,4.7909469005132124,4.8781118599938083,5.0661093726279649,4.8864254215400962,4.366107677928535,4.5647474646690043,4.6163617918832927,4.6405713106338915
GUWBM,1,7,7.47,9.8006119328219903,9.3903500296616844,10.871686465667651,9.616626455377471,9.5409140328570263,8.7181756190443984,8.4825190416446556,8.387780659588211,8.4160908826378495,8.375421822290658
GUWBM,2,7,7.47,9.9453583787278195,9.6849618497444396,11.419242192698341,10.19631141631314,10.305695360295822,9.3905391612768128,9.0789651555407893,8.9106502808982881,8.87483086851039,8.8829661757211369
GUWBM,3,7,7.47,9.6869966585462386,9.7841720735549575,11.578240122154774,10.208395622860023,10.09983869664212,8.9856940091524002,8.7241591063421033,8.6315186575862413,8.5748517515480032,8.5552470885872509
GUWBM,4,7,7.47,10.078693160777252,10.305613187180263,12.01669675343031,10.624029956521746,10.456009174515945,9.416029109016673,9.2000579967536744,9.1042681720872487,9.0215177102798449,8.9846721571471413
GUWBM,5,7,7.47,9.4139628377799163,9.7040859147660079,11.580382997169902,10.318518026794695,10.220547084768668,9.0330976136463974,8.6850384816981965,8.5940883963455583,8.558233383993592,8.5240819365674838
